RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
3506,49,Bakersfield,city,CA,CA,"Bakersfield, CA",Kern County,1171.095715631987,1171.9509059928137,1180.609815147772,1178.9338027569497,1188.3641017644127,1186.1538007965528,1193.2801891046313,1188.2175608604184,1187.4982687130496,1185.7296664458404,1185.6433010721953,1188.037215852885,1189.068741234157,1188.513971940383,1190.9320535492398,1193.966127145807,1195.9009033165898,1200.531814116096,1211.4278617929526,1218.9327456847516,1217.0640797690821,1200.9984633350011,1189.625500422118,1185.1230004732708,1195.458414844887,1202.2231544913031,1209.101796404229,1211.605527224051,1218.1620688449357,1220.1379491074085,1222.6200217976634,1224.9434530664707,1229.838512060207,1226.7036180118896,1223.4993014643564,1224.346454521844,1231.7033738213408,1240.6093357507423,1245.8977789412397,1248.9677773646165,1254.6872821929803,1259.206161139254,1265.6754796137375,1270.1208560020843,1274.351828159469,1276.628414187812,1275.5382673108068,1279.3016581095835,1281.9042607655342,1288.6668248471835,1296.097659103773,1311.7665856620529,1319.9050770504832,1328.7791801226374,1329.4241542106747,1335.5232055472516,1331.5347003515615,1333.8843708095003,1334.3948971004727,1334.3504194734476,1336.4141341517638,1342.7245336977585,1354.8837532524008,1355.6502493043413,1358.8283458616584,1370.2640289745639,1402.613837198901,1431.9483051715285,1437.5784731077292,1445.2779579825017,1448.7726933393603,1466.8714713021432,1486.3479907582773,1492.8406916380636,1504.7111042713832,1521.2794847332161,1565.5856658382809,1604.554384103419,1609.8734480536314,1621.7269678296796,1672.292777520787,1721.0140402733384,1764.4482809033557,1762.7097398049552,1781.9450065258336,1808.576130906666,1817.4991216893704,1827.2524517542508,1843.5648515005007,1878.6213632837216,1898.8695007803146,1898.4220493944158,1896.6561571674188,1896.320756844148,1875.331824475461,1857.4886015753418,1847.0620197919861,1851.7440258771596,1864.4458186811362,1888.7064136232425,1899.620569753226,1913.5644746379364,1914.287675865801
41176,50,Tampa,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Hillsborough County,1177.8603238721957,1185.299371136865,1188.407605550755,1197.6902729794576,1206.4542752479597,1215.748228269673,1224.1416262289038,1231.1900565403616,1229.886922880827,1233.5866164469899,1239.2027500931035,1247.2776988791375,1251.7139660242676,1254.4111220708132,1257.369944125788,1271.8206458975312,1283.156035378511,1296.2685814040026,1291.6881623138454,1296.6321067540773,1297.8623098447374,1307.011721810265,1303.812657368927,1306.138705709916,1309.9021629534386,1322.047231564968,1335.6865166508137,1346.4965326119043,1352.721368618189,1360.7873778213268,1364.0669449517186,1362.1229163426938,1361.5604582321944,1361.508671050141,1367.768679471807,1368.7155449883753,1374.555523801476,1380.679284787233,1391.1037231188564,1405.41930447328,1420.2951963904477,1433.1012457632535,1440.2780983851703,1449.0780322641142,1448.4376146883876,1442.1793957491723,1444.3123929224178,1440.4607633413473,1448.5529327250297,1449.6247136462302,1463.6755158961653,1475.783520997671,1484.234972247888,1495.4644420961572,1500.63771586347,1510.3274077454619,1512.728754203161,1513.229712635804,1506.4061045720382,1510.101601751178,1516.5428476732625,1527.072080574945,1534.094861322233,1532.2614408654683,1524.762309192905,1520.705670581713,1538.8538743193697,1556.12590543262,1572.3596734194882,1572.793017872069,1581.0995407587404,1588.9942171594666,1598.6344446439955,1610.2229837240002,1631.808918867815,1664.6144899408507,1717.7318670039845,,,,1981.4359260132007,2014.425779839707,2024.25865451491,2035.4579294546736,2062.6182240412522,2082.748588620618,2109.719086859042,2134.7367907486814,2163.8891982019104,2185.104513669284,2203.6655264391115,2215.913295829645,2222.33159547099,2209.62318172063,2203.333069956969,2189.815008162368,2192.3159724912402,2193.282579228894,2204.0310429362426,2213.8137736521994,2227.604766249779,2236.7925783767337,2255.1005010321132
13072,51,Oakland,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,1925.2043534120214,1948.2137637862013,2000.035588844865,2024.5483338269423,2048.846331281839,2073.6504078970693,2094.0247669347323,2163.2248802476547,2204.967770866586,2240.404178093703,2223.1219359729384,2208.4724924464263,2232.989647629729,2246.3366094102025,2286.045001019002,2300.9433594887155,2319.3867727506085,2338.4386510012073,2348.459202932781,2342.3532872151154,2337.8988427325758,2317.8009864551177,2367.7046402972237,2367.1145190187826,2424.3550159654515,2422.538241221426,2456.3296595208585,2443.2602417738885,2466.933099616883,2476.1123397885135,2496.713858173399,2508.282835615883,2509.6734695635314,2518.137955767865,2521.2920938488187,2529.4507832439244,2535.4585275670297,2546.2776049645227,2561.4647218887476,2568.068640130638,2576.5958484698845,2579.959449054786,2588.605174571738,2589.775719409787,2602.563287951653,2619.668283164573,2636.065626049183,2648.4732903330255,2647.642800527596,2628.9826890886848,2627.969578279597,2622.2828141838554,2653.887504872532,2676.3725368881414,2707.869117241284,2702.4149978005053,2704.9309802608436,2697.8054549403696,2708.5434601339693,2690.3577451331744,2688.7087464240326,2692.3747001355664,2707.5714025698926,2697.9138709213225,2683.5586739607675,2671.002959011558,2679.961304135018,2658.7272324617193,2629.335623569845,2602.026779299749,2568.108300490563,2536.813790667889,2511.4610929449605,2519.8118130410535,2528.0400048713645,2518.5182642331874,2528.4595613340257,2555.9060885335575,2600.88480985572,2623.3551602830935,2630.717813394123,2632.738880910556,2626.528404033674,2643.727538306871,2645.157564703255,2662.0285064629875,2671.2434901221372,2687.723677849842,2704.8984655948193,2720.563781765421,2743.0760011746866,2745.883768871262,2728.4354968190737,2715.1662164558647,2692.391839412141,2685.157500818082,2658.7147053159415,2672.9956265095443,2692.04080968941,2714.4113863469706,2730.26726991333,2713.030343786309,2703.5915713074805
20859,52,Tulsa,city,OK,OK,"Tulsa, OK",Tulsa County,819.1922481457855,822.9673531706445,828.990807044479,836.1991838165266,837.4821930619643,836.1922595468267,841.6028229825395,849.4291766373856,844.4735427383329,842.7058195454433,838.4487163078362,841.6893841170534,839.2294756728995,838.4691919107374,840.286270598428,843.4800930854233,856.4283814957786,859.8811238488533,856.4481622793946,848.073123746503,845.9634443131255,850.978484454005,844.1911127657507,845.5234889961438,842.8133233031999,851.1805181228689,853.8452125071728,860.4683734014354,865.1537857152802,870.2386202380987,869.8456758861773,865.5586572795122,860.8009964211503,860.818349538808,865.7821073059064,867.4702468718519,870.3402447963347,871.229975600078,875.4660329590995,878.0171213679989,882.0765191820753,888.8391347422634,892.7045680706824,893.8815621328498,892.4734962699655,894.5654029221096,893.6208698392728,893.8236231702879,894.4788676739562,898.3186532141519,903.4631943568888,908.0749917201105,913.9451804897176,918.8950124159027,923.1332868716183,920.8739928951222,924.5342750128673,923.9117321844727,928.8255874764877,925.0860043798727,928.1849043977309,933.9069501400604,942.285320692453,944.5902497246659,950.0467945444509,956.3352657839592,969.4795241868628,974.9045315566573,979.5298314218217,981.9629807465312,985.3808945235814,997.8354507518874,1008.4403978603775,1022.4792274333146,1026.77446007175,1039.6208201665813,1051.6327563799944,1067.494615793092,1083.7714794344834,1097.8205000674607,1115.605065292452,1119.953043591893,1130.395817581429,1140.5630358824346,1150.234727806994,1166.7261135038032,1182.7559151483256,1206.6575420890483,1220.8975423286167,1226.9895742694132,1232.0629166187102,1236.0600109754018,1225.6478532623498,1212.8696933270671,1200.6701920198288,1208.6346482196518,1225.8138435072713,1232.30794776353,1235.1031212554371,1233.3469361194202,1251.2765409814992,1271.7294556035781,1286.7901757689895
5983,53,Minneapolis,city,MN,MN,"Minneapolis-St. Paul-Bloomington, MN-WI",Hennepin County,1225.3776914279852,1228.0353661498011,1234.1143271775913,1234.0408179814626,1246.60581301222,1257.8612476189367,1270.160414769384,1269.0698665533948,1262.0871831639479,1247.3640871889977,1249.6102212556468,1254.33409858689,1269.4664626727765,1272.4064230943939,1286.0517845433412,1295.5073127122564,1310.2183677594958,1319.251721692978,1324.351162707348,1329.6597441316694,1326.1627064003842,1320.9879202860216,1319.405381030181,1316.7274663154176,1328.1433321525612,1340.6129600338531,1354.1525958799705,1363.7305850206042,1371.587599601644,1383.4539379004611,1388.4482147464414,1395.7775367793074,1389.0251351923403,1387.2114080283095,1377.5104874256135,1388.0689839881088,1397.824839144352,1416.862089592835,1433.0486834125365,1436.6421236999624,1439.1522591056728,1435.5973578643313,1446.0096295772173,1442.1706511425539,1434.2507266195494,1429.718054771611,1437.805259008728,1440.8007098772466,1451.8739556534651,1451.8010979862943,1476.9581521127614,1484.8953741759785,1502.0370970676597,1502.0172338038853,1501.056795638384,1495.4085488035757,1487.1875997084828,1486.2531089253116,1489.3792854472597,1493.527237146167,1502.347435872327,1512.7830143161104,1519.8058804901427,1519.1771996202501,1514.9911246673453,1516.765489174999,1515.5647855744385,1509.9233005339863,1490.0888741570313,1475.3471503554792,1468.3968827708165,1464.7891196384307,1462.6510006592507,1455.356089179454,1464.597349711952,1476.7202152006134,1491.4058974506959,1505.864193916988,1512.3419804020843,1516.7139008528695,1515.7768953789403,1518.3399026143325,1520.7498408361232,1519.6845205578477,1524.489036920776,1533.4725945889663,1545.4531443604192,1555.1202580054091,1565.3568603598187,1574.7405625125314,1579.1818129728586,1581.3609442052295,1576.8189756751005,1568.9543580956563,1560.8530465522779,1562.9314297631358,1561.429191464874,1568.649368136541,1573.0964087184998,1583.0181598831884,1588.9541479701404,1594.8345131966223,1602.5780016331416
16846,54,Aurora,city,CO,CO,"Denver-Aurora-Lakewood, CO",Arapahoe County,1203.4461545411584,1214.7630393650124,1233.5666225469756,1260.1412546906347,1268.4585453650557,1284.279376452996,1288.2820666684383,1297.4503143589686,1297.2358633322403,1310.9396715189712,1315.2815551004146,1322.4433671129755,1325.431057405746,1333.3490466326348,1329.67195501746,1329.7484062554295,1342.8165831058932,1358.9199577392515,1361.83299952954,1357.846838110662,1354.8553832320465,1356.9121169665752,1360.1509211210596,1362.2484285828702,1369.7303565268667,1371.8886802943075,1383.928391859203,1397.7687011144817,1416.9707148696943,1434.69746865342,1442.5078512208413,1449.8995968364002,1450.8130145703094,1447.7043904645618,1442.6877274456097,1443.5634383710576,1444.39293762515,1450.8370378072943,1463.4482285120005,1482.2332213835662,1495.288779602533,1499.5726867224603,1505.4183769088486,1504.1163332676363,1506.2340691501718,1502.3421841418744,1504.9019585475555,1501.0240411640948,1501.871399180578,1511.565355257275,1518.6257718655947,1531.444780365214,1541.0678093692109,1554.8624572948868,1562.4316379081502,1559.7205396018494,1559.6286918264125,1554.117821620077,1558.7522394723014,1556.090586372217,1565.577929578596,1572.3263883167817,1582.7738554951081,1578.2305366681667,1573.733924849242,1574.103622495491,1585.6776694068278,1593.558403003937,1600.077001459884,1604.1251772161784,1606.6206019026267,1608.9458794057093,1601.9391183839532,1605.106994541932,1617.830913285845,1649.3053039979513,1681.156874371434,1711.9390775738243,1741.6304177639745,1774.020258468869,1795.1925546539399,1809.5008721959318,1812.6318835179754,1824.4538010410133,1829.7006042483342,1835.7603740774803,1843.6137376071063,1859.7869636139758,1883.0059600379877,1903.3015243860025,1918.4712006462908,1923.5310044823966,1923.1076591813846,1924.6369705559712,1919.174786547375,1923.0584294419464,1922.0221837614909,1935.0158048765022,1938.6646833642349,1945.7625830018737,1963.687130679623,1981.504196636291,1992.8764066525928
7204,55,Spring,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,1258.1463973378256,1261.2866729524146,1268.4189977347028,1278.5687998395956,1292.1627444703952,1297.1906012768616,1298.3436678838355,1295.8499117538731,1300.3515444866803,1291.954883675314,1285.803632634707,1279.2582750423276,1279.856816064523,1286.9007746430123,1292.3518555331082,1298.276736669477,1293.9779410188276,1293.40037023374,1293.9550691034942,1295.9990193079768,1288.3225351841702,1272.3916927550115,1264.7698041677315,1257.7775549071655,1266.9784353829418,1273.40830915717,1285.9187351452438,1289.9064560124275,1301.4812621191797,1308.4501190736482,1310.7122942690664,1310.1493837366193,1321.6123014019624,1332.9479716357403,1341.777662540028,1343.5892534574289,1341.4556890780523,1343.8763709846585,1342.6432488833755,1354.4064108182686,1355.0462638727365,1365.4471718469097,1371.4439452539432,1373.979242996729,1366.8765053376574,1361.0297602967537,1362.4170303153114,1364.316644892164,1366.9869257897035,1360.030379616794,1365.732601996879,1370.8490184421855,1389.713558963294,1397.1940285372948,1403.4577670946528,1402.455466898969,1399.1470958241716,1394.4382958268322,1391.02667864507,1390.262558375771,1399.1758628762818,1404.3945489546895,1407.5152690099517,1401.2827404510324,1398.205522511185,1398.6568854628106,1405.739913077419,1414.1656597515378,1415.5682431826733,1417.535126096355,1417.3410321609847,1424.9721662631634,1420.2050644496132,1409.9330238154428,1415.8492472876217,1428.692803293753,1459.7127321041207,1477.4967795902796,1504.0167645572824,1532.2000817972014,1550.5682335453207,1566.2169838364453,1568.3529808369353,1588.6895914713066,1602.2108346050845,1623.2345134586024,1635.9760049691668,1655.9756329711224,1672.5314580041293,1687.5366262867758,1689.1388650297324,1687.069595912327,1674.3984810873274,1677.1748336534472,1668.0901683338952,1670.626743748431,1671.2589269129235,1689.3775104887832,1702.2565859116062,1711.0570289886402,1718.0288066209223,1721.6435231472913,1710.6601731601731
18615,56,Honolulu,city,HI,HI,"Urban Honolulu, HI",Honolulu County,1826.4925697651436,1849.6940955964221,1842.4460589410514,1832.9662972502256,1848.3362994093627,1849.1020080151507,1866.179732522107,1863.2400817479943,1871.1056000988096,1873.8902250261153,1871.1584006124488,1881.1126245887622,1877.1395514526605,1877.8578265893912,1859.7183666124074,1875.9344234676034,1871.3350011249759,1886.6231364299956,1893.476133966251,1907.6117329083893,1902.5908009397378,1887.4252798867049,1874.239453775062,1877.346442863414,1889.4042340530075,1903.746432234331,1909.1032534289766,1916.2215151607243,1919.231710012971,1923.5997807256292,1920.607129359132,1927.3643854108636,1932.3583557226764,1932.310269804575,1934.6294430239814,1935.1148241634685,1938.0074483150158,1942.8407109954362,1940.2710238099828,1941.3217460933524,1944.5615526823121,1954.87748460119,1959.8359886117123,1960.1391940637452,1958.4941731397878,1959.041581380894,1956.5632651397166,1961.2024652874152,1970.6095895080177,1982.5929063859228,1991.11028930969,1993.015438015567,1992.9255807643651,1990.985174846185,1993.1652129183865,1994.5622424468754,1989.4721778628116,1999.9230473134855,1997.6717938331356,2010.0409771546301,2004.3776531484957,2018.1157284687465,2008.4208475229739,1989.4101529810707,1969.3775466221653,1966.5664499255595,1977.110865506159,1977.1724556063623,1982.0231838005234,1977.7144820354927,1982.6884081073108,1992.2916626856106,2001.7788523779593,2019.2153713874536,2028.4200006709254,2059.5345262637416,2071.1986194433885,2083.0377261534,2098.677865076613,2127.080760836264,2165.0672548079638,2171.2860901581516,2169.8597833168765,2148.230152728936,2138.5366967549303,2181.0076159925543,2214.315740985461,2240.2784689620776,2237.86647181455,2241.435719418054,2246.7350348634145,2243.1834000844074,2265.4838771279087,2276.199299275696,2272.4556166795146,2277.4551782502444,2295.420589535581,2310.1925969387967,2309.359218697126,2333.695629506159,2351.384009457194,2348.8206452847053,2332.941036922015
25428,57,Knoxville,city,TN,TN,"Knoxville, TN",Knox County,984.3120710197194,993.2073752616842,999.9947064991198,1005.1629473922329,1004.1327897700824,1001.4198355337853,1005.400809491056,1000.787468383985,998.3076930203163,1000.0060118980282,1007.5767935420996,1013.833178735868,1015.4446211822363,1019.2566177246784,1017.6411045053601,1023.1765241727301,1037.811975052284,1049.0268426933658,1051.0233609529962,1044.0904555494526,1042.0886191712073,1034.7764858442638,1033.2918338788877,1037.2250635994553,1049.118305757797,1060.405314381287,1067.994273257391,1078.6170119681594,1081.6668880951697,1088.1598164641937,1091.2385424035265,1091.9721332926758,1092.4373266011164,1091.2191059297745,1092.1235812541656,1095.7812212751169,1101.8760547244242,1108.7962190111643,1113.3453816613048,1121.3667533342925,1131.8976114308093,1136.1667137494212,1142.3235050488865,1149.3958129567795,1159.2140205814542,1152.9518958829083,1151.658804936913,1156.307812161206,1168.4468700979928,1168.7005193513942,1182.3284172654573,1195.4549868455297,1203.881650043133,1195.7292479164767,1187.4696454081795,1197.3672486409064,1202.5728353663549,1213.957206983825,1212.4357165093643,1222.4878190371226,1222.0683986263948,1231.111824922467,1227.2991426241103,1225.2126693606165,1221.5368804355794,1232.2848782212302,1244.5106287006024,1257.555841953712,1269.2113623112264,1291.179067669492,1306.95304121384,1314.072420691664,1313.133446063382,1318.1764790741577,1329.8137798357784,1348.2002270246833,1380.9033863826367,1429.7438955055097,1487.1391413245183,1526.0544293766516,1561.0403736317692,1573.2749701444698,1566.0958658473571,1564.306026676993,1562.9379977038836,1601.7197369069117,1618.355084264577,1664.810656872038,1699.5536980942145,1740.724980185387,1782.3340762430105,1798.690856622228,1800.5216114487405,1799.8071537301041,1797.3727292433625,1799.4425792836767,1782.6637474240051,1796.2658035324673,1805.6786878031921,1824.8719443342145,1840.1849119083658,1862.3875856285176,1880.3787258769653
50763,58,Arlington,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Tarrant County,1055.191600350583,1056.8919719452772,1065.092399395774,1076.6181194230908,1085.0178228356035,1094.0338681943879,1104.832629245856,1110.9558736362678,1113.076096658851,1107.710586302857,1112.669323005008,1113.6726208709647,1117.3021667847634,1120.1103705196003,1128.2388474916775,1137.1894736127165,1143.494955050905,1156.5780498456631,1163.4269251533956,1171.9167810970541,1170.1212862266473,1172.1814499790007,1171.4855422360426,1173.8474908133562,1177.7241239204043,1181.560907418353,1187.6500295040576,1197.9558068669903,1208.9750159365897,1218.108205143279,1224.5247757901132,1235.0032209885644,1237.3521810137806,1240.1476396633848,1239.1036304848571,1242.6548899534864,1246.8077599034311,1250.852896371114,1256.8359220269058,1263.5931355309913,1271.1322552762329,1282.0535451367284,1289.346674116497,1296.8556368614113,1296.9829524006911,1296.8412737858516,1297.6830623124,1302.0045718021877,1307.4125127674022,1317.1945665222463,1320.6495923093082,1334.1667914410375,1338.558581753233,1348.835491945271,1348.4711452810975,1352.1175067819079,1354.0656879258306,1352.8902577209287,1351.8312524504945,1353.0579020127134,1359.481466546387,1363.4166719663508,1371.0650829986566,1369.9096235281002,1375.2731344862955,1374.6897204403242,1384.7654028140005,1397.145834684731,1411.8050302056672,1424.8978900516665,1431.7335104533347,1438.715224473214,1442.3785185723566,1443.2621523032606,1456.378665556036,1476.49192795063,1507.0849265411725,1541.2176209531347,1562.8102275607314,1590.0757783785368,1604.8807760461923,1630.2200445157857,1653.399204206149,1679.5555704554517,1689.463329011199,1691.224894715868,1686.8450003427681,1701.3088954400212,1713.9113760364764,1733.853566532573,1750.5875592015025,1770.7481089291225,1774.3111838510467,1776.5642900657595,1764.2861326209324,1764.1337806352153,1767.0273774752773,1774.6135954142708,1784.862591439697,1783.5210569889773,1787.0091641451668,1791.0066424872075,1810.778810710725
44055,59,Baton Rouge,city,LA,LA,"Baton Rouge, LA",East Baton Rouge Parish,1087.686497755977,1100.2614908316336,1115.1269217839947,1113.8864648419685,1111.7174848756117,1115.789577202577,1124.1362466653309,1129.9436680520769,1125.6101007987716,1109.533233662483,1106.143561036781,1114.915364172142,1129.0494206265105,1138.8349252956607,1142.1934971267715,1152.94798608733,1154.797986694444,1168.8968031627214,1152.9026988386256,1155.3159843969265,1157.7801822793735,1179.2230543769028,1203.1643228584217,1220.750879809638,1227.2071928852274,1209.3969261700333,1195.8187807778074,1191.5535328625767,1191.9095439709345,1184.9015767701692,1180.8309266366905,1178.797455006848,1182.9136769028082,1184.0250526758505,1181.3404614769063,1183.3196807163806,1182.5975789479617,1190.5334134986347,1186.4914793663359,1193.50710748285,1188.7412584901078,1192.2350060924352,1187.2689019841935,1185.9138260647032,1180.3447757907043,1179.9425690700652,1176.3806592705566,1171.2236139427357,1170.764013183847,1179.372996142503,1188.8032716610094,1190.0260531159752,1190.5411445463465,1185.6669121476505,1186.4838338947607,1185.289730425031,1179.8501820237523,1171.614339542234,1166.7428068171753,1168.4501997933166,1175.9705524178942,1177.9017327596368,1185.6737058183587,1185.1646230521276,1188.1849136930682,1185.2415315546493,1188.2381761957365,1194.5621280543191,1205.6340700311641,1203.7256705985747,1204.7221781376634,1195.8394526815555,1208.2236938151314,1208.3176071186374,1220.9411186042014,1229.9235097112266,1240.840601078462,1255.3258293656784,1269.798752290812,1292.0175743551388,1312.665925875246,1321.0395229064363,1322.0485541256926,1326.510705068084,1334.712559742975,1346.515237715886,1354.0194436520987,1364.0187158966835,1374.1219314285893,1385.963190326365,1394.4728108051493,1406.5061211065777,1403.0083046028412,1389.1239228794987,1367.682372842743,1355.890370815871,1355.2420053210112,1359.0104121198892,1358.0834720303094,1367.2648308612265,1375.0643369813135,1392.3111878491945,1392.8678062678064
19594,60,New Orleans,city,LA,LA,"New Orleans-Metairie, LA",Orleans Parish,1239.185970244904,1243.9635063273563,1261.284302925255,1279.0644149423774,1287.7001579258945,1292.0145263627953,1310.5354049006673,1300.9792181284192,1308.176750105472,1296.0337600863802,1301.2169826350216,1279.8820061849729,1304.5893055986874,1300.302809620697,1320.3425516627797,1301.732784042208,1310.5130065519631,1298.2685435497535,1290.9645238052576,1287.8885686725134,1283.6893099094011,1273.1405446606263,1253.6758471228052,1242.191397991002,1251.2613214272099,1269.2912321597814,1291.4704524724757,1303.9004602353712,1309.0835258984987,1312.811774812344,1312.6232019519016,1314.1511229345906,1311.9312960445448,1312.760234245381,1307.3869922569327,1310.5729662712324,1308.8152804434171,1309.9482202573301,1319.1584212163114,1332.117642361158,1343.3914974837783,1348.5304387971632,1347.9565095455346,1341.384355781604,1338.162037622083,1335.3946086062745,1343.6716226309936,1347.5806258037346,1352.559236926744,1359.1589863015074,1367.6287045259787,1380.8595975126498,1384.4628366441348,1383.2107074212574,1384.2716051323166,1386.4436578810732,1387.5871958523967,1386.3783530359287,1393.0492940465135,1398.6999210643323,1407.9080718222249,1415.056207345662,1424.1039374090483,1419.7962020563373,1412.5529392832123,1416.7521215389302,1423.503566435904,1424.7562428252504,1424.5584907382245,1430.4261530785718,1442.6934130834122,1439.6587156347794,1438.145451520768,1435.9750376206687,1451.5532573954947,1462.4669293467164,1477.0888626406563,1486.247768291894,1499.76988327388,1514.2746765023148,1538.5606582463656,1556.1500012140323,1569.806482881861,1578.0546740138811,1601.5035025644822,1623.808914376387,1634.7242514269815,1646.4213938008995,1656.7593219440375,1669.579582319466,1675.6139046802052,1674.071517392217,1677.8566593247574,1674.6975272803718,1679.4049838333024,1675.508485134097,1673.8826430670701,1686.5495742282872,1696.5005639043238,1701.5068376160261,1700.445069211027,1701.5384196775626,1714.1325766913214
7929,61,Wichita,city,KS,KS,"Wichita, KS",Sedgwick County,742.5778036357364,744.9432665262763,749.4508395296524,751.7588677571223,753.1373645133195,754.5998773070052,758.8184104860273,763.2978237281658,761.9088582843378,757.1722493738603,756.6778123543805,757.2193948617593,758.9040763427159,759.3961180944244,761.3128754215791,763.5448294655487,762.7042295529862,763.5223756581086,766.4135176387892,766.9562721453126,764.2827440137203,762.2867283593895,764.2645219132717,763.4867110702788,763.0962961321147,763.8442169570069,767.9981791803552,773.8362991170869,775.6370920434742,777.068478744709,776.4688849847014,777.4785343987188,778.3241649478244,777.1762011110638,772.9505792512181,775.228922221117,775.8300670655981,777.8655195997783,778.0014509892969,779.0747269083035,786.5176798056218,787.4869336490865,791.7225092465391,789.7660949518681,791.7681091206191,794.7734709183022,791.5122062600916,789.7642507389853,784.8808579350042,790.8093261549154,794.9178602683882,800.1875082028363,804.4974013781598,808.8171474829282,812.1844626866372,815.2261752660946,816.3014174210449,814.2101382484553,813.1279789088408,814.403834576296,820.0634481901659,822.3682838869622,823.021026491513,823.2046866985207,830.0979018740694,840.412367018795,848.6670710245296,851.305337949468,852.6429104659059,852.3914066284976,853.0035678974299,850.6038651120174,852.85586240691,859.0284932596504,866.0863746038664,877.441400695846,885.7121664886381,901.2451197411808,909.827912170239,920.6028374615311,922.8156285650006,927.7769455516324,930.4255045321889,930.5732201493628,930.9823503936213,937.0098248590477,950.6075659162346,959.7949662868836,963.2867913338625,969.2736276047567,982.3913911709898,994.1499395392453,993.0050726423527,998.0811726734638,1002.1713979134855,1005.1206070265052,1003.7029162581445,997.0646752848282,1009.7620363215271,1017.3706812795335,1034.4482208004897,1038.5063604356696,1043.94043481224
24115,62,Cleveland,city,OH,OH,"Cleveland-Elyria, OH",Cuyahoga County,869.416739507039,,894.3149626488644,899.2878333085335,902.9574198473499,905.8242339579923,903.5174007148357,909.4951511904692,901.6629831389351,895.0746394153476,896.4719661317106,905.4369205563196,918.9770988893404,915.6481635825488,921.9004783773458,917.4790647177258,931.0926019910668,951.6760531574001,956.3885839858197,964.3731129866409,958.7121848450241,957.1795304902548,944.4990032583166,938.8945856374952,947.1920466453686,955.7919581227573,962.0420320155572,977.7614004215429,987.0725263817179,988.0337084224299,974.0462755099906,971.2915638801526,972.7422480781765,980.627196076002,980.6960575320717,973.8986538433124,977.2049967558085,985.5718786512956,1004.1258540688116,1010.7619227996112,1012.9597595791897,1015.4713658893173,1017.2224322015799,1032.3851209771137,1035.8665365245097,1045.468701928015,1039.249454362598,1039.047935817556,1041.0561385441263,1047.008085860728,1047.8671216350917,1055.6778777778268,1062.9589902740838,1073.7214227799996,1074.2715752846402,1076.8398680843416,1076.938678496465,1075.2671870617198,1074.7204145853093,1083.3482932007098,1084.984302860163,1090.1318162870887,1090.8975803014139,1104.6258666857582,1105.512401065936,1113.0441719470305,1109.3695844168353,1116.2516341053686,1116.0845922740757,1119.4986893064302,1112.5801958991499,1117.4073226043206,1133.0949352612556,1149.6694052144755,1165.1235913036435,1157.713378850094,1167.4732984691893,1181.5795943168134,1208.2086595196167,1215.6459495518166,1220.781154016388,1222.595485237026,1234.848493439267,1245.9847796613342,1252.4196533871573,1273.6668753832541,1279.1230814085056,1297.0066850243716,1298.4696147021098,1312.6382160129,1316.901480830125,1332.3555408950863,1335.8089622809518,1348.505724772319,1351.035274020857,1372.440214575082,1382.014544553178,1387.2727192894113,1378.0283110060823,1377.3735396853647,1378.974721917349,1384.2590270667724,1386.7554080629304
